2,8193,1
2,8237,1
2,8223,1
2,8201,1
2,8196,1
2,8212,1
2,8198,1
2,8213,1
2,439,1
2,8991,1
2,79,1
2,9135,1
2,564,1
2,5610,1
2,5617,1
2,5621,1
2,5624,1
2,8,1
2,266,1
2,51,1
2,8305,1
2,47,1
2,1437,1
2,8351,1
2,1436,1
2,8259,1
2,8265,1
2,8250,1
2,8268,1
2,8261,1
2,8266,1
2,8256,1
2,781,1
2,4107,1
2,779,1
2,9137,1
2,9065,1
2,2612,1
2,9140,1
2,104,1
2,8994,1
2,9142,1
2,522,1
2,3703,1
2,3705,1
2,3707,1
2,3708,1
2,3711,1
2,3712,1
2,3747,1
2,3750,1
2,3792,1
2,1092,1
2,3834,1
2,3820,1
2,3880,1
2,3883,1
2,2460,1
2,3433,1
2,3938,1
2,3959,1
2,3960,1
2,3962,1
2,3958,1
2,4023,1
2,4026,1
2,4027,1
2,4030,1
2,3569,1
2,4035,1
2,4042,1
2,4043,1
2,4075,1
2,4085,1
2,4109,1
2,4130,1
2,4133,1
2,4134,1
2,4137,1
2,4139,1
2,4140,1
2,4141,1
2,4145,1
2,4147,1
2,4174,1
2,4200,1
2,4205,1
2,4225,1
2,4224,1
2,4229,1
2,4228,1
2,2508,1
2,4380,1
2,4682,1
2,4706,1
2,4720,1
2,4726,1
2,4752,1
2,4760,1
2,4874,1
2,4794,1
2,4795,1
2,4800,1
2,4803,1
2,4817,1
2,4830,1
2,4867,1
2,4868,1
2,5176,1
2,4942,1
2,4945,1
2,4949,1
2,876,1
2,2580,1
2,5217,1
2,5224,1
2,5225,1
2,5247,1
2,5249,1
2,5252,1
2,5293,1
2,9160,1
2,5400,1
2,5452,1
2,5454,1
2,9164,1
2,5700,1
2,5813,1
2,5816,1
2,6007,1
2,6139,1
2,9228,1
2,9230,1
2,9257,1
2,9502,1
2,9518,1
2,10107,1
2,10109,1
2,10126,1
2,10129,1
2,10132,1
2,10134,1
2,10139,1
2,10148,1
2,10155,1
2,10161,1
2,10170,1
2,10175,1
2,10178,1
2,10194,1
2,10197,1
2,10203,1
2,10207,1
2,10210,1
2,10212,1
2,10215,1
2,10217,1
2,10220,1
2,10221,1
2,10223,1
2,10224,1
2,10229,1
2,10231,1
2,10234,1
2,10236,1
2,10238,1
2,10240,1
2,10246,1
2,10248,1
2,10249,1
2,10251,1
3,2506,1
3,792,1
3,3820,1
3,4705,1
3,5687,1
3,4843,1
3,3657,1
3,5233,1
3,4774,1
3,4058,1
3,4878,1
3,4939,1
3,4822,1
3,8304,1
3,8655,1
3,4076,1
3,4284,1
3,4175,1
3,6331,1
3,8635,1
3,5317,1
3,266,1
3,4239,1
3,4826,1
3,4345,1
3,6339,1
3,4372,1
3,4297,1
3,5346,1
3,3647,1
3,8594,1
3,2441,1
3,4676,1
3,4388,1
3,3420,1
3,4801,1
3,1689,1
3,4044,1
3,428,1
3,6349,1
3,4922,1
3,6010,1
3,4923,1
3,8242,1
3,6448,1
3,2432,1
3,2575,1
3,265,1
3,5010,1
3,22,1
3,4953,1
3,4399,1
3,5093,1
3,510,1
3,8654,1
3,598,1
3,4403,1
3,600,1
3,4105,1
3,230,1
3,5385,5
3,4221,1
3,8761,1
3,5362,1
3,6330,1
3,4301,1
3,5292,1
3,1567,1
3,8893,1
3,5465,1
3,4401,1
3,4288,1
3,5685,1
3,3656,1
3,5337,1
3,2448,1
3,228,1
3,4397,1
3,6180,1
3,229,1
3,6179,1
3,6352,1
3,4337,1
3,1049,1
3,2420,5
3,8360,1
3,4315,1
3,4906,1
3,5148,1
3,6444,1
3,8618,1
3,6355,1
3,5154,1
3,5940,1
3,6362,1
3,4085,1
3,3669,1
3,3569,1
3,4287,1
3,8399,5
3,269,5
3,9,5
3,8413,5
3,320,5
3,803,5
3,10,5
3,8986,1
3,8421,1
3,332,1
3,8424,1
3,369,1
3,8427,1
3,353,1
3,317,1
3,8428,1
3,8431,1
3,252,1
3,8435,1
3,8436,1
3,411,1
3,8988,1
3,8440,1
3,8989,1
3,8990,1
3,8276,1
3,8278,1
3,8283,1
3,8284,1
3,8288,1
3,8290,1
3,8292,1
3,8293,1
3,8297,1
3,8299,1
3,8300,1
3,8301,1
3,8302,1
3,2605,1
3,8320,1
3,8322,1
3,8323,1
3,8324,1
3,8327,1
3,8330,1
3,8332,1
3,8333,1
3,8334,1
3,886,1
3,8231,1
3,8339,1
3,8340,1
3,8342,1
3,1525,1
3,8344,1
3,8346,1
3,8347,1
3,8354,1
3,8362,1
3,8366,1
3,8371,1
3,8374,1
3,1665,1
3,8376,1
3,8380,1
3,8385,1
3,8388,1
3,8391,1
3,8393,1
3,8368,1
3,11,1
3,8171,1
3,8172,1
3,8173,1
3,1561,1
3,8218,1
3,2572,1
3,8219,1
3,8232,1
3,8233,1
3,8200,1
3,8240,1
3,2644,1
3,2387,1
3,8176,1
3,8177,1
3,8211,1
3,8181,1
3,8184,1
3,8185,1
3,8203,1
3,8189,1
3,8216,1
3,8227,1
3,8228,1
3,8238,1
3,8248,1
3,8192,1
3,9014,1
3,9052,1
3,266,1
3,51,1
3,53,1
3,8305,1
3,47,1
3,1437,1
3,8351,1
3,1436,1
3,8363,1
3,8257,1
3,8258,1
3,8259,1
3,8265,1
3,8250,1
3,8268,1
3,8261,1
3,8267,1
3,8255,1
3,8253,1
3,8260,1
3,8266,1
3,8256,1
3,781,1
3,4107,1
3,176,1
3,779,1
3,114,1
3,9137,1
3,9065,1
3,9138,1
3,2612,1
3,1084,1
3,9140,1
3,868,1
3,104,1
3,8994,1
3,83,1
3,9141,1
3,9142,1
3,1028,1
3,522,1
3,3699,1
3,3703,1
3,3705,1
3,3706,1
3,3707,1
3,3708,1
3,3710,1
3,3711,1
3,3712,1
3,3434,1
3,3747,1
3,3750,1
3,3792,1
3,1092,1
3,3825,1
3,3834,1
3,3820,1
3,3835,1
3,3879,1
3,3880,1
3,3883,1
3,2460,1
3,3433,1
3,3938,1
3,3954,1
3,3959,1
3,3960,1
3,3962,1
3,3435,1
3,3958,1
3,3957,1
3,4023,1
3,4026,1
3,4027,1
3,4029,1
3,4030,1
3,3569,1
3,4795,1
3,9257,1
3,10152,1
3,10155,1
3,10161,1
3,10215,1
3,10217,1
3,10220,1
3,10221,1
4,5790,1
4,792,1
4,5797,1
4,3374,1
4,2456,1
4,5626,1
4,4843,1
4,4002,1
4,732,1
4,4878,1
4,4822,1
4,8304,1
4,4076,1
4,4151,1
4,1264,1
4,4284,1
4,8635,1
4,5317,1
4,266,1
4,4903,1
4,4102,1
4,3676,1
4,6339,1
4,4297,1
4,4335,1
4,4296,1
4,5346,1
4,4555,1
4,5147,1
4,3420,1
4,4055,1
4,4044,1
4,4904,1
4,4922,1
4,6010,1
4,4806,1
4,4103,1
4,4923,1
4,8751,1
4,6448,1
4,2432,1
4,622,1
4,4953,1
4,4399,1
4,5093,1
4,5152,1
4,4389,1
4,8613,1
4,600,1
4,5234,1
4,230,1
4,8957,1
4,4172,1
4,5065,1
4,5372,1
4,4281,1
4,4301,1
4,8245,1
4,1567,1
4,3646,1
4,3644,1
4,5462,1
4,5465,1
4,4288,1
4,5798,1
4,2468,1
4,8866,1
4,228,1
4,4390,1
4,6123,1
4,337,1
4,4397,1
4,4679,1
4,855,1
4,4280,1
4,8275,5
4,6216,1
4,4765,1
4,8616,1
4,8617,1
4,737,1
4,4314,1
4,4906,1
4,4879,1
4,8241,1
4,3502,1
4,628,1
4,399,1
4,6355,1
4,4824,1
4,6350,1
4,2551,1
4,4316,1
4,5144,1
4,4298,1
4,1569,1
4,8399,5
4,269,5
4,9,1
4,8413,1
4,320,1
4,803,1
4,10,1
4,8986,1
4,8421,5
4,332,5
4,8424,1
4,369,1
4,8427,1
4,353,1
4,317,1
4,8428,1
4,8431,1
4,252,1
4,8435,1
4,8436,1
4,411,1
4,8988,1
4,8440,1
4,8989,1
4,8990,1
4,8276,1
4,8278,1
4,8283,1
4,8284,1
4,8288,1
4,8290,1
4,8292,1
4,8293,1
4,8297,1
4,8299,1
4,8300,1
4,8301,1
4,8302,1
4,2605,1
4,8320,1
4,8322,1
4,8323,1
4,8324,1
4,8327,1
4,8330,1
4,8332,1
4,8333,1
4,8334,1
4,886,1
4,8231,1
4,8339,1
4,8340,1
4,8342,1
4,1525,1
4,8344,1
4,8346,1
4,8347,1
4,8354,1
4,8362,1
4,8366,1
4,8371,1
4,8374,1
4,1665,1
4,8376,1
4,8380,1
4,8385,1
4,8388,1
4,8391,1
4,8393,1
4,8368,1
4,11,1
4,8171,1
4,8172,1
4,8173,1
4,1561,1
4,8218,1
4,2572,1
4,8219,1
4,8232,1
4,8233,1
4,8200,1
4,8240,1
4,2644,1
4,2387,1
4,8176,1
4,8177,1
4,8211,1
4,8181,1
4,8184,1
4,8185,1
4,8203,1
4,8189,1
4,8216,1
4,8227,1
4,8228,1
4,8238,1
4,8248,1
4,8192,1
4,8193,1
4,8235,1
4,384,1
4,8237,1
4,8223,1
4,8201,1
4,8196,1
4,8212,1
4,8198,1
4,8225,1
4,8210,1
4,8213,1
4,50,1
4,8991,1
4,459,1
4,79,1
4,8993,1
4,8995,1
4,261,1
4,8996,1
4,8997,1
4,9000,1
4,232,1
4,476,1
4,1599,1
4,9001,1
4,9002,1
4,9003,1
4,9004,1
4,952,1
4,88,1
4,9006,1
4,9011,1
4,9012,1
4,9013,1
4,494,1
4,9014,1
4,1331,1
4,9015,1
4,9016,1
4,9017,1
4,9018,1
4,9019,1
4,9020,1
4,9021,1
4,1979,1
4,9023,1
4,9066,1
4,9069,1
4,9070,1
4,9072,1
4,1805,1
4,9074,1
4,464,1
4,9075,1
4,9076,1
4,9077,1
4,9078,1
4,9079,1
4,9080,1
4,9081,1
4,9082,1
4,9083,1
4,9084,1
4,780,1
4,9086,1
4,9087,1
4,9088,1
4,9089,1
4,9090,1
4,9091,1
4,9093,1
4,9095,1
4,312,1
4,1488,1
4,9098,1
4,9099,1
4,9100,1
4,9101,1
4,9102,1
4,9103,1
4,9104,1
4,9105,1
4,8527,1
4,1264,1
4,9106,1
4,9107,1
4,9108,1
4,1490,1
4,9109,1
4,1494,1
4,9110,1
4,9111,1
4,546,1
4,9113,1
4,9114,1
4,9115,1
4,9117,1
4,9126,1
4,9129,1
4,9128,1
4,9130,1
4,9131,1
4,9134,1
4,9135,1
4,9136,1
4,564,1
4,9133,1
4,9132,1
4,266,1
4,51,1
4,53,1
4,8305,1
4,47,1
4,1437,1
4,8351,1
4,8363,1
4,8258,1
4,8259,1
4,8268,1
4,8261,1
4,8255,1
4,8253,1
4,8260,1
4,8266,1
4,8256,1
4,781,1
4,4107,1
4,176,1
4,779,1
4,114,1
4,9137,1
4,9065,1
4,9138,1
4,2612,1
4,1084,1
4,9140,1
4,868,1
4,104,1
4,8994,1
4,83,1
4,9141,1
4,9142,1
4,1028,1
4,522,1
4,3699,1
4,3703,1
4,3705,1
4,3706,1
4,3707,1
4,3708,1
4,3710,1
4,3711,1
4,3712,1
4,3434,1
4,3747,1
4,3750,1
4,3792,1
4,1092,1
4,3825,1
4,3834,1
4,3820,1
4,3835,1
4,3879,1
4,3880,1
4,3883,1
4,2460,1
4,3433,1
4,3938,1
4,3954,1
4,3960,1
4,3962,1
4,3435,1
4,3958,1
4,3957,1
4,4023,1
4,4026,1
4,4027,1
4,4029,1
4,4030,1
4,3569,1
4,4035,1
4,4038,1
4,4039,1
4,4042,1
4,4043,1
4,4075,1
4,4134,1
4,4139,1
4,4140,1
4,4141,1
4,4145,1
4,4147,1
4,4152,1
4,4172,1
4,4174,1
4,4196,1
4,4200,1
4,4204,1
4,4205,1
4,4223,1
4,4225,1
4,4224,1
4,4226,1
4,4227,1
4,4228,1
4,2508,1
4,4378,1
4,4721,1
4,4724,1
4,4726,1
4,4752,1
4,4757,1
4,4760,1
4,4874,1
4,4792,1
4,4793,1
4,4794,1
4,4795,1
4,4797,1
4,4799,1
4,4800,1
4,4803,1
4,4817,1
4,4828,1
4,9153,1
4,4830,1
4,4867,1
4,4868,1
4,5176,1
4,4940,1
4,4941,1
4,4942,1
4,4943,1
4,4944,1
4,4945,1
4,4949,1
4,4947,1
4,876,1
4,2580,1
4,5006,1
4,5008,1
4,5007,1
4,9154,1
4,5009,1
4,9155,1
4,5019,1
4,5028,1
4,5082,1
4,5099,1
4,5098,1
4,5160,1
4,9143,1
4,5252,1
4,5254,1
4,8892,1
4,5301,1
4,9171,1
4,9174,1
4,9178,1
4,9179,1
4,9185,1
4,9186,1
5,5790,1
5,3639,1
5,3678,1
5,2506,1
5,361,1
5,3374,1
5,2465,1
5,5626,1
5,5687,1
5,4843,1
5,732,1
5,4822,1
5,8304,1
5,1264,1
5,4175,1
5,8635,1
5,5686,1
5,266,1
5,4239,1
5,6338,1
5,2437,1
5,4388,1
5,8437,1
5,8629,1
5,876,1
5,8242,1
5,1051,1
5,6448,1
5,2575,1
5,4398,1
5,622,1
5,265,5
5,22,1
5,5093,1
5,4821,1
5,510,1
5,8654,1
5,598,1
5,4938,1
5,600,5
5,2566,1
5,997,1
5,230,1
5,8904,1
5,5385,1
5,5372,5
5,5362,1
5,5316,1
5,6330,1
5,1567,1
5,5462,1
5,8893,1
5,5600,1
5,1683,1
5,4283,1
5,4401,1
5,5679,1
5,8357,1
5,4288,1
5,5685,1
5,5337,1
5,4680,1
5,5798,1
5,228,1
5,337,1
5,4397,1
5,229,1
5,6179,1
5,6352,1
5,6203,1
5,855,1
5,1049,1
5,210,1
5,8616,1
5,8360,1
5,8763,1
5,4315,1
5,3502,1
5,8434,1
5,8650,1
5,628,1
5,399,1
5,6355,1
5,599,1
5,5154,1
5,6447,1
5,6362,1
5,2551,1
5,8313,1
5,3569,1
5,4298,1
5,1688,1
5,9,5
5,803,1
5,369,1
5,252,1
5,8435,1
5,8278,1
5,2605,1
5,8320,1
5,8322,5
5,8324,1
5,8327,1
5,8333,1
5,886,5
5,1525,1
5,8346,1
5,8354,1
5,8371,1
5,8391,1
5,11,1
5,2572,1
5,8200,1
5,8240,1
5,8176,1
5,8189,1
5,8216,1
5,8227,1
5,8228,1
5,8238,1
5,8192,1
5,8193,1
5,384,1
5,8237,1
5,8196,1
5,8212,1
5,439,1
5,459,1
5,79,1
5,8993,1
5,261,1
5,8997,1
5,9000,1
5,232,1
5,476,5
5,9001,1
5,9003,1
5,952,5
5,88,1
5,9013,1
5,494,1
5,1331,1
5,9017,1
5,9018,1
5,1979,1
5,9023,1
5,457,1
5,9025,1
5,9026,1
5,9027,1
5,9030,1
5,9031,1
5,9032,1
5,1428,1
5,1868,1
5,9035,1
5,786,1
5,9038,1
5,3215,1
5,9042,1
5,979,1
5,507,1
5,503,1
5,9050,1
5,9051,1
5,9053,1
5,9054,1
5,9058,1
5,9060,1
5,9061,1
5,9062,1
5,9066,1
5,9071,1
5,9072,1
5,9075,1
5,9082,1
5,9083,1
5,9089,1
5,9092,1
5,9096,1
5,1488,1
5,9100,1
5,9103,1
5,9106,1
5,9107,1
5,9110,1
5,9111,1
5,546,5
5,9115,1
5,9118,1
5,9122,1
5,9125,1
5,9128,1
5,9134,1
5,9135,1
5,4351,1
5,4356,1
5,5156,1
5,5618,1
5,8,1
5,1437,1
5,4107,1
5,114,1
5,1084,1
5,3712,1
5,3434,1
5,1092,1
5,3825,1
5,3834,1
5,3879,1
5,2460,1
5,3433,1
5,3960,1
5,3435,1
5,3958,1
5,4023,1
5,4030,1
5,3569,1
5,4035,1
5,4038,1
5,4039,1
5,4043,1
5,4081,1
5,4085,1
5,4130,1
5,4132,1
5,4137,1
5,4145,1
5,4147,1
5,4152,1
5,4196,1
5,4204,1
5,4205,1
5,4223,1
5,4225,1
5,4226,1
5,4227,1
5,2508,1
5,4379,1
5,4682,1
5,4706,1
5,4721,1
5,4752,1
5,4874,1
5,4792,1
5,4793,1
5,4797,1
5,4799,1
5,4800,1
5,4817,1
5,4830,1
5,4867,1
5,4940,1
5,4941,1
5,4943,1
5,4945,1
5,876,1
5,5006,1
5,5007,1
5,9154,1
5,5019,1
5,5028,1
5,5082,1
5,5160,1
5,9143,1
5,9144,1
5,9147,1
5,9150,1
5,9151,1
5,9152,1
5,5201,1
5,5213,1
5,5215,1
5,5217,1
5,5221,1
5,5222,1
5,5223,1
5,5226,1
5,5227,1
5,5249,1
5,9158,1
5,5254,1
5,5293,1
5,5318,1
5,5319,1
5,5330,1
5,5335,1
5,5325,1
5,5338,1
5,5341,1
5,5342,1
5,5343,1
5,5345,1
5,5358,1
5,5380,1
5,9159,1
5,9160,1
5,5377,1
5,5379,1
5,5400,1
5,5401,1
5,5460,1
5,5461,1
5,5467,1
5,5465,1
5,5474,1
5,9163,1
5,5684,1
5,5682,1
5,5695,1
5,5700,1
5,5712,1
5,5714,1
5,5722,1
5,9166,1
5,5804,1
5,5813,1
5,5908,1
5,6143,1
5,6182,1
5,6214,1
5,9228,1
5,9257,1
5,9501,1
5,9502,1
5,9518,1
5,10105,1
5,10109,1
5,10110,1
5,10113,1
5,10116,1
5,10126,1
5,10129,1
5,10132,1
5,10134,1
5,10139,1
5,10143,1
5,10148,1
5,10149,1
5,10152,1
5,10155,1
5,10161,1
5,10170,1
5,10175,1
5,10178,1
5,10191,1
5,10193,1
5,10194,1
5,10197,1
5,10203,1
5,10209,1
5,10210,1
5,10212,1
5,10215,1
5,10217,1
5,10220,1
5,10221,1
5,10223,1
5,10224,1
5,10229,1
5,10234,1
5,10236,1
5,10249,1
6,5790,5
6,3678,5
6,361,1
6,3374,1
6,4843,5
6,6332,1
6,6329,1
6,732,5
6,4939,1
6,8655,1
6,4151,5
6,2421,1
6,4402,1
6,2453,1
6,4175,1
6,266,1
6,4903,1
6,4279,1
6,4345,1
6,8592,1
6,6338,1
6,3647,1
6,8594,1
6,5803,1
6,4312,1
6,4055,1
6,4764,1
6,6336,1
6,4044,1
6,6446,1
6,4896,1
6,4922,1
6,876,1
6,4923,1
6,1051,1
6,6449,1
6,2432,1
6,2575,1
6,265,5
6,22,5
6,510,1
6,3439,1
6,8654,1
6,8614,1
6,2566,1
6,230,1
6,8904,1
6,8957,1
6,5385,1
6,5065,1
6,5372,1
6,5362,1
6,4301,1
6,5292,1
6,8245,1
6,1567,1
6,8615,1
6,3646,1
6,8893,1
6,5465,1
6,5600,1
6,1683,1
6,4283,1
6,5679,1
6,4288,1
6,3656,1
6,5798,1
6,4285,1
6,6210,1
6,995,1
6,229,1
6,4679,1
6,4819,1
6,4303,1
6,4337,1
6,2420,1
6,210,1
6,6216,1
6,4765,1
6,8616,1
6,8360,1
6,6334,1
6,4314,1
6,4906,1
6,8241,1
6,4901,1
6,6444,1
6,628,1
6,599,1
6,6362,1
6,2551,1
6,3569,1
6,4316,1
6,4835,1
6,5144,1
6,4298,1
6,6318,1
6,8625,1
6,1688,1
6,4287,1
6,1569,1
6,8399,1
6,269,1
6,9,1
6,8413,1
6,803,1
6,10,1
6,8986,1
6,8421,1
6,332,1
6,8424,1
6,369,1
6,8427,5
6,353,5
6,317,1
6,8431,5
6,252,1
6,411,1
6,8989,5
6,8990,5
6,8276,1
6,8283,1
6,8284,5
6,8288,5
6,8292,1
6,8293,5
6,8297,5
6,8299,1
6,8300,1
6,2605,5
6,8320,1
6,8323,1
6,8330,5
6,8332,1
6,886,1
6,8231,1
6,8340,1
6,8344,1
6,8346,1
6,8347,1
6,8366,1
6,8374,1
6,1665,1
6,8385,1
6,8388,5
6,11,1
6,8171,1
6,8172,1
6,8173,5
6,1561,5
6,2572,1
6,8219,1
6,8232,5
6,8233,5
6,2644,1
6,2387,1
6,8181,1
6,8203,1
6,8189,1
6,8216,1
6,8227,1
6,8238,1
6,8193,1
6,8235,1
6,8223,5
6,8196,1
6,8225,1
6,8210,1
6,459,5
6,8993,1
6,8995,1
6,8996,1
6,232,1
6,476,1
6,9001,1
6,9002,1
6,9003,1
6,88,1
6,9006,1
6,9013,1
6,1331,1
6,9015,5
6,9019,1
6,9020,1
6,9022,1
6,9023,5
6,9029,1
6,9030,5
6,9033,5
6,9036,1
6,9037,1
6,9041,1
6,9044,1
6,979,1
6,503,1
6,9050,1
6,9052,1
6,9054,1
6,9056,1
6,558,1
6,9060,1
6,9064,1
6,9071,1
6,9072,1
6,464,1
6,9076,1
6,9079,5
6,9080,1
6,9084,1
6,9087,5
6,9093,1
6,9095,1
6,9096,1
6,9098,1
6,9103,1
6,9104,1
6,9106,1
6,1490,1
6,9110,1
6,9111,1
6,546,1
6,9115,1
6,9116,1
6,9119,1
6,902,1
6,9122,1
6,9123,1
6,9126,1
6,9129,1
6,9134,1
6,9135,1
6,9133,1
6,9132,1
6,4351,1
6,4352,1
6,4356,1
6,5156,1
6,5610,1
6,5612,1
6,5613,1
